MV540.readRequest,MV540.readDataAvail,MV540.readData,MV540.readError,MV540.readErrorMsg,MV540.readReset,MV540.enableLogic,MV540.readStartTime,RFID.RF615R_1.readRequest,RFID.RF615R_1.readDataAvail,RFID.RF615R_1.readDataLen,RFID.RF615R_1.readData,RFID.RF615R_1.readError,RFID.RF615R_1.readErrorMsg,RFID.RF615R_1.readReset,RFID.RF615R_1.writeRequest,RFID.RF615R_1.writeData,RFID.RF615R_1.writeDone,RFID.RF615R_1.writeError,RFID.RF615R_1.writeErrorMsg,RFID.RF615R_1.writeReset,RFID.RF615R_1.enableLogic,RFID.RF615R_2.readRequest,RFID.RF615R_2.readDataAvail,RFID.RF615R_2.readDataLen,RFID.RF615R_2.readData,RFID.RF615R_2.readError,RFID.RF615R_2.readErrorMsg,RFID.RF615R_2.readReset,RFID.RF615R_2.writeRequest,RFID.RF615R_2.writeData,RFID.RF615R_2.writeDone,RFID.RF615R_2.writeError,RFID.RF615R_2.writeErrorMsg,RFID.RF615R_2.writeReset,RFID.RF615R_2.enableLogic,RFID.readStartTime,ROBOTS.SCOUT_1.name,ROBOTS.SCOUT_1.command,ROBOTS.SCOUT_1.execute,ROBOTS.SCOUT_1.reset,ROBOTS.SCOUT_1.done,ROBOTS.SCOUT_1.error,ROBOTS.SCOUT_1.errorMsg,ROBOTS.SCOUT_1.statusMsg,ROBOTS.SCOUT_1.enableLogic,ROBOTS.SCOUT_2.name,ROBOTS.SCOUT_2.command,ROBOTS.SCOUT_2.execute,ROBOTS.SCOUT_2.reset,ROBOTS.SCOUT_2.done,ROBOTS.SCOUT_2.error,ROBOTS.SCOUT_2.errorMsg,ROBOTS.SCOUT_2.statusMsg,ROBOTS.SCOUT_2.enableLogic,ROBOTS.ROSIE.name,ROBOTS.ROSIE.command,ROBOTS.ROSIE.execute,ROBOTS.ROSIE.reset,ROBOTS.ROSIE.done,ROBOTS.ROSIE.error,ROBOTS.ROSIE.errorMsg,ROBOTS.ROSIE.statusMsg,ROBOTS.ROSIE.enableLogic,ROBOTS.readStartTime,COGNEX.triggerEnable,COGNEX.trigger,COGNEX.triggerAck,COGNEX.acquisitionID,COGNEX.reset,COGNEX.inspectionComplete,COGNEX.inspectionID,COGNEX.inspectionResults,COGNEX.inspectionResultsAccepted,COGNEX.inspectionResultsCode,COGNEX.enableLogic,COGNEX.readStartTime,readStartTime,Proximity_sensors_shipping_area_occupancy_percentage
False,False,,False,,False,True,1754327361228,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327361228,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327361228,False,False,False,0,False,False,0,0,False,0,True,1754327361228,1754327361228,13
False,False,,False,,False,True,1754327362440,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327362440,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327362440,False,False,False,0,False,False,0,0,False,0,True,1754327362440,1754327362440,25
False,False,,False,,False,True,1754327363665,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327363665,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327363665,False,False,False,0,False,False,0,0,False,0,True,1754327363665,1754327363665,36
False,False,,False,,False,True,1754327364871,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327364871,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327364871,False,False,False,0,False,False,0,0,False,0,True,1754327364871,1754327364871,38
False,False,,False,,False,True,1754327366097,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327366097,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327366097,False,False,False,0,False,False,0,0,False,0,True,1754327366097,1754327366097,70
False,False,,False,,False,True,1754327367304,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327367304,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327367304,False,False,False,0,False,False,0,0,False,0,True,1754327367304,1754327367304,20
False,False,,False,,False,True,1754327368525,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327368525,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327368525,False,False,False,0,False,False,0,0,False,0,True,1754327368525,1754327368525,40
False,False,,False,,False,True,1754327369749,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327369749,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327369749,False,False,False,0,False,False,0,0,False,0,True,1754327369749,1754327369749,39
False,False,,False,,False,True,1754327370970,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327370970,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327370970,False,False,False,0,False,False,0,0,False,0,True,1754327370970,1754327370970,43
False,False,,False,,False,True,1754327372176,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327372176,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327372176,False,False,False,0,False,False,0,0,False,0,True,1754327372176,1754327372176,90
False,False,,False,,False,True,1754327373385,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327373385,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327373385,False,False,False,0,False,False,0,0,False,0,True,1754327373385,1754327373385,30
False,False,,False,,False,True,1754327374593,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327374593,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327374593,False,False,False,0,False,False,0,0,False,0,True,1754327374593,1754327374593,99
False,False,,False,,False,True,1754327375817,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327375817,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327375817,False,False,False,0,False,False,0,0,False,0,True,1754327375817,1754327375817,10
False,False,,False,,False,True,1754327377038,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327377038,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327377038,False,False,False,0,False,False,0,0,False,0,True,1754327377038,1754327377038,47
False,False,,False,,False,True,1754327378246,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327378246,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327378246,False,False,False,0,False,False,0,0,False,0,True,1754327378246,1754327378246,24
False,False,,False,,False,True,1754327379471,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327379471,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327379471,False,False,False,0,False,False,0,0,False,0,True,1754327379471,1754327379471,82
False,False,,False,,False,True,1754327380695,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327380695,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327380695,False,False,False,0,False,False,0,0,False,0,True,1754327380695,1754327380695,65
False,False,,False,,False,True,1754327381903,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327381903,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327381903,False,False,False,0,False,False,0,0,False,0,True,1754327381903,1754327381903,0
False,False,,False,,False,True,1754327383126,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327383126,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327383126,False,False,False,0,False,False,0,0,False,0,True,1754327383126,1754327383126,32
False,False,,False,,False,True,1754327384335,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327384335,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327384335,False,False,False,0,False,False,0,0,False,0,True,1754327384335,1754327384335,17
False,False,,False,,False,True,1754327385544,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327385544,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327385544,False,False,False,0,False,False,0,0,False,0,True,1754327385544,1754327385544,41
False,False,,False,,False,True,1754327386766,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327386766,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327386766,False,False,False,0,False,False,0,0,False,0,True,1754327386766,1754327386766,100
False,False,,False,,False,True,1754327387991,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327387991,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327387991,False,False,False,0,False,False,0,0,False,0,True,1754327387991,1754327387991,95
False,False,,False,,False,True,1754327389199,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327389199,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327389199,False,False,False,0,False,False,0,0,False,0,True,1754327389199,1754327389199,54
False,False,,False,,False,True,1754327390422,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327390422,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327390422,False,False,False,0,False,False,0,0,False,0,True,1754327390422,1754327390422,42
False,False,,False,,False,True,1754327391628,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327391628,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327391628,False,False,False,0,False,False,0,0,False,0,True,1754327391628,1754327391628,4
False,False,,False,,False,True,1754327392851,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327392851,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327392851,False,False,False,0,False,False,0,0,False,0,True,1754327392851,1754327392851,67
False,False,,False,,False,True,1754327394060,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327394060,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327394060,False,False,False,0,False,False,0,0,False,0,True,1754327394060,1754327394060,14
False,False,,False,,False,True,1754327395284,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327395284,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327395284,False,False,False,0,False,False,0,0,False,0,True,1754327395284,1754327395284,20
False,False,,False,,False,True,1754327396494,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327396494,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327396494,False,False,False,0,False,False,0,0,False,0,True,1754327396494,1754327396494,33
False,False,,False,,False,True,1754327397718,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327397718,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327397718,False,False,False,0,False,False,0,0,False,0,True,1754327397718,1754327397718,5
False,False,,False,,False,True,1754327398943,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327398943,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327398943,False,False,False,0,False,False,0,0,False,0,True,1754327398943,1754327398943,53
False,False,,False,,False,True,1754327400166,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327400166,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327400166,False,False,False,0,False,False,0,0,False,0,True,1754327400166,1754327400166,13
False,False,,False,,False,True,1754327401379,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327401379,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327401379,False,False,False,0,False,False,0,0,False,0,True,1754327401379,1754327401379,34
False,False,,False,,False,True,1754327402603,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327402603,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327402603,False,False,False,0,False,False,0,0,False,0,True,1754327402603,1754327402603,22
False,False,,False,,False,True,1754327403827,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327403827,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327403827,False,False,False,0,False,False,0,0,False,0,True,1754327403827,1754327403827,79
False,False,,False,,False,True,1754327405036,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327405036,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327405036,False,False,False,0,False,False,0,0,False,0,True,1754327405036,1754327405036,30
False,False,,False,,False,True,1754327406244,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327406244,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327406244,False,False,False,0,False,False,0,0,False,0,True,1754327406244,1754327406244,49
False,False,,False,,False,True,1754327407455,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327407455,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327407455,False,False,False,0,False,False,0,0,False,0,True,1754327407455,1754327407455,39
False,False,,False,,False,True,1754327408679,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327408679,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327408679,False,False,False,0,False,False,0,0,False,0,True,1754327408679,1754327408679,79
False,False,,False,,False,True,1754327409888,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327409888,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327409888,False,False,False,0,False,False,0,0,False,0,True,1754327409888,1754327409888,84
False,False,,False,,False,True,1754327411110,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327411110,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327411110,False,False,False,0,False,False,0,0,False,0,True,1754327411110,1754327411110,74
False,False,,False,,False,True,1754327412317,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327412317,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327412317,False,False,False,0,False,False,0,0,False,0,True,1754327412317,1754327412317,80
False,False,,False,,False,True,1754327413525,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327413525,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327413525,False,False,False,0,False,False,0,0,False,0,True,1754327413525,1754327413525,41
False,False,,False,,False,True,1754327414736,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327414736,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327414736,False,False,False,0,False,False,0,0,False,0,True,1754327414736,1754327414736,20
False,False,,False,,False,True,1754327415946,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327415946,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327415946,False,False,False,0,False,False,0,0,False,0,True,1754327415946,1754327415946,58
False,False,,False,,False,True,1754327417156,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327417156,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327417156,False,False,False,0,False,False,0,0,False,0,True,1754327417156,1754327417156,77
False,False,,False,,False,True,1754327418369,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327418369,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327418369,False,False,False,0,False,False,0,0,False,0,True,1754327418369,1754327418369,63
False,False,,False,,False,True,1754327419577,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327419577,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327419577,False,False,False,0,False,False,0,0,False,0,True,1754327419577,1754327419577,26
False,False,,False,,False,True,1754327420803,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327420803,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327420803,False,False,False,0,False,False,0,0,False,0,True,1754327420803,1754327420803,98
False,False,,False,,False,True,1754327422011,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327422011,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327422011,False,False,False,0,False,False,0,0,False,0,True,1754327422011,1754327422011,98
False,False,,False,,False,True,1754327423236,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327423236,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327423236,False,False,False,0,False,False,0,0,False,0,True,1754327423236,1754327423236,21
False,False,,False,,False,True,1754327424458,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327424458,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327424458,False,False,False,0,False,False,0,0,False,0,True,1754327424458,1754327424458,29
False,False,,False,,False,True,1754327425682,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327425682,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327425682,False,False,False,0,False,False,0,0,False,0,True,1754327425682,1754327425682,75
False,False,,False,,False,True,1754327426904,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327426904,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327426904,False,False,False,0,False,False,0,0,False,0,True,1754327426904,1754327426904,9
False,False,,False,,False,True,1754327428129,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327428129,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327428129,False,False,False,0,False,False,0,0,False,0,True,1754327428129,1754327428129,52
False,False,,False,,False,True,1754327429355,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327429355,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327429355,False,False,False,0,False,False,0,0,False,0,True,1754327429355,1754327429355,3
False,False,,False,,False,True,1754327430576,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327430576,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327430576,False,False,False,0,False,False,0,0,False,0,True,1754327430576,1754327430576,35
False,False,,False,,False,True,1754327431787,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327431787,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327431787,False,False,False,0,False,False,0,0,False,0,True,1754327431787,1754327431787,92
False,False,,False,,False,True,1754327433024,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327433024,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327433024,False,False,False,0,False,False,0,0,False,0,True,1754327433024,1754327433024,48
False,False,,False,,False,True,1754327434245,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327434245,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327434245,False,False,False,0,False,False,0,0,False,0,True,1754327434245,1754327434245,75
False,False,,False,,False,True,1754327435468,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327435468,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327435468,False,False,False,0,False,False,0,0,False,0,True,1754327435468,1754327435468,95
False,False,,False,,False,True,1754327436678,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327436678,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327436678,False,False,False,0,False,False,0,0,False,0,True,1754327436678,1754327436678,70
